,year,month,day,hour,weekday,weekofyear,quarter,OilTemp
19,0.0,0.5454545454545454,0.0,0.8260869565217391,0.6666666666666666,0.49019607843137253,0.6666666666666667,0.4550482134186301
20,0.0,0.5454545454545454,0.0,0.8695652173913043,0.6666666666666666,0.49019607843137253,0.6666666666666667,0.4381975363073887
21,0.0,0.5454545454545454,0.0,0.9130434782608695,0.6666666666666666,0.49019607843137253,0.6666666666666667,0.4410126529640332
22,0.0,0.5454545454545454,0.0,0.9565217391304348,0.6666666666666666,0.49019607843137253,0.6666666666666667,0.4410126529640332
23,0.0,0.5454545454545454,0.0,1.0,0.6666666666666666,0.49019607843137253,0.6666666666666667,0.47613152362110406
24,0.0,0.5454545454545454,0.03333333333333333,0.0,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5028051204696661
25,0.0,0.5454545454545454,0.03333333333333333,0.043478260869565216,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.47471400718651585
26,0.0,0.5454545454545454,0.03333333333333333,0.08695652173913043,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.4817417645604365
27,0.0,0.5454545454545454,0.03333333333333333,0.13043478260869565,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.4957773630957456
28,0.0,0.5454545454545454,0.03333333333333333,0.17391304347826086,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5084153614089987
29,0.0,0.5454545454545454,0.03333333333333333,0.21739130434782608,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5252859928134842
30,0.0,0.5454545454545454,0.03333333333333333,0.2608695652173913,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.4859544433584249
31,0.0,0.5454545454545454,0.03333333333333333,0.30434782608695654,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5028051204696661
32,0.0,0.5454545454545454,0.03333333333333333,0.34782608695652173,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.4929822007323454
33,0.0,0.5454545454545454,0.03333333333333333,0.3913043478260869,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.44804041033795383
34,0.0,0.5454545454545454,0.03333333333333333,0.43478260869565216,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.4999900038130217
35,0.0,0.5454545454545454,0.03333333333333333,0.4782608695652174,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.46910376624718336
36,0.0,0.5454545454545454,0.03333333333333333,0.5217391304347826,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.4971948795303339
37,0.0,0.5454545454545454,0.03333333333333333,0.5652173913043478,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.4845568812170808
38,0.0,0.5454545454545454,0.03333333333333333,0.6086956521739131,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5070177992676546
39,0.0,0.5454545454545454,0.03333333333333333,0.6521739130434783,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5210733140154957
40,0.0,0.5454545454545454,0.03333333333333333,0.6956521739130435,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.49437976287368934
41,0.0,0.5454545454545454,0.03333333333333333,0.7391304347826086,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5898935769757616
42,0.0,0.5454545454545454,0.03333333333333333,0.7826086956521738,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5983189345717385
43,0.0,0.5454545454545454,0.03333333333333333,0.8260869565217391,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.6376305297335535
44,0.0,0.5454545454545454,0.03333333333333333,0.8695652173913043,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.6264100478548887
45,0.0,0.5454545454545454,0.03333333333333333,0.9130434782608695,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5252859928134842
46,0.0,0.5454545454545454,0.03333333333333333,0.9565217391304348,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.5196557975809077
47,0.0,0.5454545454545454,0.03333333333333333,1.0,0.8333333333333333,0.49019607843137253,0.6666666666666667,0.6264100478548887
48,0.0,0.5454545454545454,0.06666666666666668,0.0,1.0,0.49019607843137253,0.6666666666666667,0.667139159451292
49,0.0,0.5454545454545454,0.06666666666666668,0.043478260869565216,1.0,0.49019607843137253,0.6666666666666667,0.6011140588544264
50,0.0,0.5454545454545454,0.06666666666666668,0.08695652173913043,1.0,0.49019607843137253,0.6666666666666667,0.5674127046319436
51,0.0,0.5454545454545454,0.06666666666666668,0.13043478260869565,1.0,0.49019607843137253,0.6666666666666667,0.6095394164504031
52,0.0,0.5454545454545454,0.06666666666666668,0.17391304347826086,1.0,0.49019607843137253,0.6666666666666667,0.5997164967130824
53,0.0,0.5454545454545454,0.06666666666666668,0.21739130434782608,1.0,0.49019607843137253,0.6666666666666667,0.5618024636926113
54,0.0,0.5454545454545454,0.06666666666666668,0.2608695652173913,1.0,0.49019607843137253,0.6666666666666667,0.5870784983998294
55,0.0,0.5454545454545454,0.06666666666666668,0.30434782608695654,1.0,0.49019607843137253,0.6666666666666667,0.5533771060966345
56,0.0,0.5454545454545454,0.06666666666666668,0.34782608695652173,1.0,0.49019607843137253,0.6666666666666667,0.608141816228347
57,0.0,0.5454545454545454,0.06666666666666668,0.3913043478260869,1.0,0.49019607843137253,0.6666666666666667,0.6278076099962328
58,0.0,0.5454545454545454,0.06666666666666668,0.43478260869565216,1.0,0.49019607843137253,0.6666666666666667,0.6418432085315419
59,0.0,0.5454545454545454,0.06666666666666668,0.4782608695652174,1.0,0.49019607843137253,0.6666666666666667,0.6699343218146923
60,0.0,0.5454545454545454,0.06666666666666668,0.5217391304347826,1.0,0.49019607843137253,0.6666666666666667,0.6165671738243238
61,0.0,0.5454545454545454,0.06666666666666668,0.5652173913043478,1.0,0.49019607843137253,0.6666666666666667,0.6797771958452572
62,0.0,0.5454545454545454,0.06666666666666668,0.6086956521739131,1.0,0.49019607843137253,0.6666666666666667,0.6882025153605218
63,0.0,0.5454545454545454,0.06666666666666668,0.6521739130434783,1.0,0.49019607843137253,0.6666666666666667,0.7036556303304192
64,0.0,0.5454545454545454,0.06666666666666668,0.6956521739130435,1.0,0.49019607843137253,0.6666666666666667,0.6755645170472689
65,0.0,0.5454545454545454,0.06666666666666668,0.7391304347826086,1.0,0.49019607843137253,0.6666666666666667,0.7261165864617052
66,0.0,0.5454545454545454,0.06666666666666668,0.7826086956521738,1.0,0.49019607843137253,0.6666666666666667,0.7191087453003165
67,0.0,0.5454545454545454,0.06666666666666668,0.8260869565217391,1.0,0.49019607843137253,0.6666666666666667,0.6516860825621069
68,0.0,0.5454545454545454,0.06666666666666668,0.8695652173913043,1.0,0.49019607843137253,0.6666666666666667,0.5112304399849307
69,0.0,0.5454545454545454,0.06666666666666668,0.9130434782608695,1.0,0.49019607843137253,0.6666666666666667,0.5252859928134842
70,0.0,0.5454545454545454,0.06666666666666668,0.9565217391304348,1.0,0.49019607843137253,0.6666666666666667,0.46910376624718336
71,0.0,0.5454545454545454,0.06666666666666668,1.0,1.0,0.49019607843137253,0.6666666666666667,0.45225308913594214
72,0.0,0.5454545454545454,0.1,0.0,0.0,0.5098039215686274,0.6666666666666667,0.5140455566415751
73,0.0,0.5454545454545454,0.1,0.043478260869565216,0.0,0.5098039215686274,0.6666666666666667,0.5912911391171056
74,0.0,0.5454545454545454,0.1,0.08695652173913043,0.0,0.5098039215686274,0.6666666666666667,0.6376305297335535
75,0.0,0.5454545454545454,0.1,0.13043478260869565,0.0,0.5098039215686274,0.6666666666666667,0.6390480461681417
76,0.0,0.5454545454545454,0.1,0.17391304347826086,0.0,0.5098039215686274,0.6666666666666667,0.573022945571276
77,0.0,0.5454545454545454,0.1,0.21739130434782608,0.0,0.5098039215686274,0.6666666666666667,0.5575897848946229
78,0.0,0.5454545454545454,0.1,0.2608695652173913,0.0,0.5098039215686274,0.6666666666666667,0.5421366699247255
79,0.0,0.5454545454545454,0.1,0.30434782608695654,0.0,0.5098039215686274,0.6666666666666667,0.5308962337528165
80,0.0,0.5454545454545454,0.1,0.34782608695652173,0.0,0.5098039215686274,0.6666666666666667,0.5140455566415751
81,0.0,0.5454545454545454,0.1,0.3913043478260869,0.0,0.5098039215686274,0.6666666666666667,0.5884760605411734
82,0.0,0.5454545454545454,0.1,0.43478260869565216,0.0,0.5098039215686274,0.6666666666666667,0.584263381743185
83,0.0,0.5454545454545454,0.1,0.4782608695652174,0.0,0.5098039215686274,0.6666666666666667,0.6713518382492805
84,0.0,0.5454545454545454,0.1,0.5217391304347826,0.0,0.5098039215686274,0.6666666666666667,0.6699343218146923
85,0.0,0.5454545454545454,0.1,0.5652173913043478,0.0,0.5098039215686274,0.6666666666666667,0.6657216430167038
86,0.0,0.5454545454545454,0.1,0.6086956521739131,0.0,0.5098039215686274,0.6666666666666667,0.6994429515324307
87,0.0,0.5454545454545454,0.1,0.6521739130434783,0.0,0.5098039215686274,0.6666666666666667,0.7148761122090839
88,0.0,0.5454545454545454,0.1,0.6956521739130435,0.0,0.5098039215686274,0.6666666666666667,0.7429672254922342
89,0.0,0.5454545454545454,0.1,0.7391304347826086,0.0,0.5098039215686274,0.6666666666666667,0.6601114020773715
90,0.0,0.5454545454545454,0.1,0.7826086956521738,0.0,0.5098039215686274,0.6666666666666667,0.6601114020773715
91,0.0,0.5454545454545454,0.1,0.8260869565217391,0.0,0.5098039215686274,0.6666666666666667,0.7148761122090839
92,0.0,0.5454545454545454,0.1,0.8695652173913043,0.0,0.5098039215686274,0.6666666666666667,0.584263381743185
93,0.0,0.5454545454545454,0.1,0.9130434782608695,0.0,0.5098039215686274,0.6666666666666667,0.6910176320171663
94,0.0,0.5454545454545454,0.1,0.9565217391304348,0.0,0.5098039215686274,0.6666666666666667,0.633417850935565
95,0.0,0.5454545454545454,0.1,1.0,0.0,0.5098039215686274,0.6666666666666667,0.5898935769757616
96,0.0,0.5454545454545454,0.13333333333333333,0.0,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.5997164967130824
97,0.0,0.5454545454545454,0.13333333333333333,0.043478260869565216,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.5997164967130824
98,0.0,0.5454545454545454,0.13333333333333333,0.08695652173913043,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6011140588544264
99,0.0,0.5454545454545454,0.13333333333333333,0.13043478260869565,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6587138399360275
100,0.0,0.5454545454545454,0.13333333333333333,0.17391304347826086,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6896000775018657
101,0.0,0.5454545454545454,0.13333333333333333,0.21739130434782608,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7078683091284076
102,0.0,0.5454545454545454,0.13333333333333333,0.2608695652173913,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7359594604922701
103,0.0,0.5454545454545454,0.13333333333333333,0.30434782608695654,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7148761122090839
104,0.0,0.5454545454545454,0.13333333333333333,0.34782608695652173,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6868049532191778
105,0.0,0.5454545454545454,0.13333333333333333,0.3913043478260869,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6896000775018657
106,0.0,0.5454545454545454,0.13333333333333333,0.43478260869565216,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7387545847749583
107,0.0,0.5454545454545454,0.13333333333333333,0.4782608695652174,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7022381138958309
108,0.0,0.5454545454545454,0.13333333333333333,0.5217391304347826,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.5941062557737501
109,0.0,0.5454545454545454,0.13333333333333333,0.5652173913043478,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6235949311982443
110,0.0,0.5454545454545454,0.13333333333333333,0.6086956521739131,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.655898723279383
111,0.0,0.5454545454545454,0.13333333333333333,0.6521739130434783,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6924151941585102
112,0.0,0.5454545454545454,0.13333333333333333,0.6956521739130435,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7205063074416604
113,0.0,0.5454545454545454,0.13333333333333333,0.7391304347826086,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7429672254922342
114,0.0,0.5454545454545454,0.13333333333333333,0.7826086956521738,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7106634334110955
115,0.0,0.5454545454545454,0.13333333333333333,0.8260869565217391,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.700840551754487
116,0.0,0.5454545454545454,0.13333333333333333,0.8695652173913043,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7092658712697515
117,0.0,0.5454545454545454,0.13333333333333333,0.9130434782608695,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.7148761122090839
118,0.0,0.5454545454545454,0.13333333333333333,0.9565217391304348,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6994429515324307
119,0.0,0.5454545454545454,0.13333333333333333,1.0,0.16666666666666666,0.5098039215686274,0.6666666666666667,0.6896000775018657
120,0.0,0.5454545454545454,0.16666666666666669,0.0,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6587138399360275
121,0.0,0.5454545454545454,0.16666666666666669,0.043478260869565216,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6882025153605218
122,0.0,0.5454545454545454,0.16666666666666669,0.08695652173913043,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.7106634334110955
123,0.0,0.5454545454545454,0.16666666666666669,0.13043478260869565,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.7050531924717631
124,0.0,0.5454545454545454,0.16666666666666669,0.17391304347826086,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6910176320171663
125,0.0,0.5454545454545454,0.16666666666666669,0.21739130434782608,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6825922744211894
126,0.0,0.5454545454545454,0.16666666666666669,0.2608695652173913,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6868049532191778
127,0.0,0.5454545454545454,0.16666666666666669,0.30434782608695654,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6727494003906245
128,0.0,0.5454545454545454,0.16666666666666669,0.34782608695652173,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6910176320171663
129,0.0,0.5454545454545454,0.16666666666666669,0.3913043478260869,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.7401721012095462
130,0.0,0.5454545454545454,0.16666666666666669,0.43478260869565216,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6853874367845897
131,0.0,0.5454545454545454,0.16666666666666669,0.4782608695652174,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6853874367845897
132,0.0,0.5454545454545454,0.16666666666666669,0.5217391304347826,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6938127562998541
133,0.0,0.5454545454545454,0.16666666666666669,0.5652173913043478,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.7120809879263962
134,0.0,0.5454545454545454,0.16666666666666669,0.6086956521739131,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.7191087453003165
135,0.0,0.5454545454545454,0.16666666666666669,0.6521739130434783,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6601114020773715
136,0.0,0.5454545454545454,0.16666666666666669,0.6956521739130435,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6348353673701533
137,0.0,0.5454545454545454,0.16666666666666669,0.7391304347826086,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6938127562998541
138,0.0,0.5454545454545454,0.16666666666666669,0.7826086956521738,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.5674127046319436
139,0.0,0.5454545454545454,0.16666666666666669,0.8260869565217391,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6741470006126806
140,0.0,0.5454545454545454,0.16666666666666669,0.8695652173913043,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6853874367845897
141,0.0,0.5454545454545454,0.16666666666666669,0.9130434782608695,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6797771958452572
142,0.0,0.5454545454545454,0.16666666666666669,0.9565217391304348,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6713518382492805
143,0.0,0.5454545454545454,0.16666666666666669,1.0,0.3333333333333333,0.5098039215686274,0.6666666666666667,0.6502884823400508
144,0.0,0.5454545454545454,0.2,0.0,0.5,0.5098039215686274,0.6666666666666667,0.6516860825621069
145,0.0,0.5454545454545454,0.2,0.043478260869565216,0.5,0.5098039215686274,0.6666666666666667,0.655898723279383
146,0.0,0.5454545454545454,0.2,0.08695652173913043,0.5,0.5098039215686274,0.6666666666666667,0.6348353673701533
147,0.0,0.5454545454545454,0.2,0.13043478260869565,0.5,0.5098039215686274,0.6666666666666667,0.6432607249661301
148,0.0,0.5454545454545454,0.2,0.17391304347826086,0.5,0.5098039215686274,0.6666666666666667,0.6278076099962328
149,0.0,0.5454545454545454,0.2,0.21739130434782608,0.5,0.5098039215686274,0.6666666666666667,0.6151696116829798
150,0.0,0.5454545454545454,0.2,0.2608695652173913,0.5,0.5098039215686274,0.6666666666666667,0.608141816228347
151,0.0,0.5454545454545454,0.2,0.30434782608695654,0.5,0.5098039215686274,0.6666666666666667,0.5884760605411734
152,0.0,0.5454545454545454,0.2,0.34782608695652173,0.5,0.5098039215686274,0.6666666666666667,0.6390480461681417
153,0.0,0.5454545454545454,0.2,0.3913043478260869,0.5,0.5098039215686274,0.6666666666666667,0.6601114020773715
154,0.0,0.5454545454545454,0.2,0.43478260869565216,0.5,0.5098039215686274,0.6666666666666667,0.6755645170472689
155,0.0,0.5454545454545454,0.2,0.4782608695652174,0.5,0.5098039215686274,0.6666666666666667,0.6924151941585102
156,0.0,0.5454545454545454,0.2,0.5217391304347826,0.5,0.5098039215686274,0.6666666666666667,0.7331443057549134
157,0.0,0.5454545454545454,0.2,0.5652173913043478,0.5,0.5098039215686274,0.6666666666666667,0.7879289701798701
158,0.0,0.5454545454545454,0.2,0.6086956521739131,0.5,0.5098039215686274,0.6666666666666667,0.8258430412810536
159,0.0,0.5454545454545454,0.2,0.6521739130434783,0.5,0.5098039215686274,0.6666666666666667,0.8497214757662154
160,0.0,0.5454545454545454,0.2,0.6956521739130435,0.5,0.5098039215686274,0.6666666666666667,0.8160001672504884
161,0.0,0.5454545454545454,0.2,0.7391304347826086,0.5,0.5098039215686274,0.6666666666666667,0.76263301926012
162,0.0,0.5454545454545454,0.2,0.7826086956521738,0.5,0.5098039215686274,0.6666666666666667,0.7570228164014999
163,0.0,0.5454545454545454,0.2,0.8260869565217391,0.5,0.5098039215686274,0.6666666666666667,0.7457823040681665
164,0.0,0.5454545454545454,0.2,0.8695652173913043,0.5,0.5098039215686274,0.6666666666666667,0.7387545847749583
165,0.0,0.5454545454545454,0.2,0.9130434782608695,0.5,0.5098039215686274,0.6666666666666667,0.7528100995227992
166,0.0,0.5454545454545454,0.2,0.9565217391304348,0.5,0.5098039215686274,0.6666666666666667,0.7331443057549134
167,0.0,0.5454545454545454,0.2,1.0,0.5,0.5098039215686274,0.6666666666666667,0.7120809879263962
168,0.0,0.5454545454545454,0.23333333333333334,0.0,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7022381138958309
169,0.0,0.5454545454545454,0.23333333333333334,0.043478260869565216,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6952303108151546
170,0.0,0.5454545454545454,0.23333333333333334,0.08695652173913043,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.667139159451292
171,0.0,0.5454545454545454,0.23333333333333334,0.13043478260869565,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.655898723279383
172,0.0,0.5454545454545454,0.23333333333333334,0.17391304347826086,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.662926518734016
173,0.0,0.5454545454545454,0.23333333333333334,0.21739130434782608,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6657216430167038
174,0.0,0.5454545454545454,0.23333333333333334,0.2608695652173913,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6685367596733484
175,0.0,0.5454545454545454,0.23333333333333334,0.30434782608695654,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6587138399360275
176,0.0,0.5454545454545454,0.23333333333333334,0.34782608695652173,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6783596413299567
177,0.0,0.5454545454545454,0.23333333333333334,0.3913043478260869,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6910176320171663
178,0.0,0.5454545454545454,0.23333333333333334,0.43478260869565216,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6938127562998541
179,0.0,0.5454545454545454,0.23333333333333334,0.4782608695652174,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6938127562998541
180,0.0,0.5454545454545454,0.23333333333333334,0.5217391304347826,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7022381138958309
181,0.0,0.5454545454545454,0.23333333333333334,0.5652173913043478,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6980254350978425
182,0.0,0.5454545454545454,0.23333333333333334,0.6086956521739131,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7345418678962573
183,0.0,0.5454545454545454,0.23333333333333334,0.6521739130434783,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7752710175733729
184,0.0,0.5454545454545454,0.23333333333333334,0.6956521739130435,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7682632525734089
185,0.0,0.5454545454545454,0.23333333333333334,0.7391304347826086,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7668456599773961
186,0.0,0.5454545454545454,0.23333333333333334,0.7826086956521738,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7528100995227992
187,0.0,0.5454545454545454,0.23333333333333334,0.8260869565217391,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7514125373814551
188,0.0,0.5454545454545454,0.23333333333333334,0.8695652173913043,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7359594604922701
189,0.0,0.5454545454545454,0.23333333333333334,0.9130434782608695,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7233213860175928
190,0.0,0.5454545454545454,0.23333333333333334,0.9565217391304348,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.7050531924717631
191,0.0,0.5454545454545454,0.23333333333333334,1.0,0.6666666666666666,0.5098039215686274,0.6666666666666667,0.6910176320171663
192,0.0,0.5454545454545454,0.26666666666666666,0.0,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6994429515324307
193,0.0,0.5454545454545454,0.26666666666666666,0.043478260869565216,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6868049532191778
194,0.0,0.5454545454545454,0.26666666666666666,0.08695652173913043,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6685367596733484
195,0.0,0.5454545454545454,0.26666666666666666,0.13043478260869565,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.654501161138039
196,0.0,0.5454545454545454,0.26666666666666666,0.17391304347826086,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.655898723279383
197,0.0,0.5454545454545454,0.26666666666666666,0.21739130434782608,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6587138399360275
198,0.0,0.5454545454545454,0.26666666666666666,0.2608695652173913,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.646055849248818
199,0.0,0.5454545454545454,0.26666666666666666,0.30434782608695654,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6530836447034508
200,0.0,0.5454545454545454,0.26666666666666666,0.34782608695652173,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.655898723279383
201,0.0,0.5454545454545454,0.26666666666666666,0.3913043478260869,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6797771958452572
202,0.0,0.5454545454545454,0.26666666666666666,0.43478260869565216,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6755645170472689
203,0.0,0.5454545454545454,0.26666666666666666,0.4782608695652174,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6868049532191778
204,0.0,0.5454545454545454,0.26666666666666666,0.5217391304347826,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.7092658712697515
205,0.0,0.5454545454545454,0.26666666666666666,0.5652173913043478,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6952303108151546
206,0.0,0.5454545454545454,0.26666666666666666,0.6086956521739131,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.7134785500677399
207,0.0,0.5454545454545454,0.26666666666666666,0.6521739130434783,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.7261165864617052
208,0.0,0.5454545454545454,0.26666666666666666,0.6956521739130435,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.7373570226336142
209,0.0,0.5454545454545454,0.26666666666666666,0.7391304347826086,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.7219038695830045
210,0.0,0.5454545454545454,0.26666666666666666,0.7826086956521738,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.7176912288657283
211,0.0,0.5454545454545454,0.26666666666666666,0.8260869565217391,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.7078683091284076
212,0.0,0.5454545454545454,0.26666666666666666,0.8695652173913043,0.8333333333333333,0.5098039215686274,0.6666666666666667,0.6980254350978425
